"response","ROW_NUM","abd","latitude","longitude","elev","Barren.PLAND","Evergreen.Needleleaf.Forests.PLAND","Evergreen.Broadleaf.Forests.PLAND","Deciduous.Needleleaf.Forests.PLAND","Deciduous.Broadleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Evergreen.Deciduous.Forests.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Sparse.Shrublands.PLAND","Urban.PLAND","Forest.Cropland.Mosaics.PLAND","Natural.Herbaceous.Croplands.Mosaics.PLAND","Herbaceous.Croplands.PLAND","Woody.Wetlands.PLAND","Herbaceous.Wetlands.PLAND","weights","fit.s.Barren.PLAND.","fit.s.Evergreen.Needleleaf.Forests.PLAND.","fit.s.Mixed.Broadleaf.Needleleaf.Forests.PLAND.","fit.s.Open.Forests.PLAND.","fit.s.Sparse.Forests.PLAND.","fit.s.Dense.Herbaceous.PLAND.","fit.s.Sparse.Herbaceous.PLAND.","fit.s.Shrubland.Grassland.Mosaics.PLAND.","fit.s.Sparse.Shrublands.PLAND.","fit.s.Urban.PLAND.","fit.s.Herbaceous.Croplands.PLAND.","fit.s.Herbaceous.Wetlands.PLAND.","fit.s.elev.","fit.s.longitude.latitude.","se.fit.s.Barren.PLAND.","se.fit.s.Evergreen.Needleleaf.Forests.PLAND.","se.fit.s.Mixed.Broadleaf.Needleleaf.Forests.PLAND.","se.fit.s.Open.Forests.PLAND.","se.fit.s.Sparse.Forests.PLAND.","se.fit.s.Dense.Herbaceous.PLAND.","se.fit.s.Sparse.Herbaceous.PLAND.","se.fit.s.Shrubland.Grassland.Mosaics.PLAND.","se.fit.s.Sparse.Shrublands.PLAND.","se.fit.s.Urban.PLAND.","se.fit.s.Herbaceous.Croplands.PLAND.","se.fit.s.Herbaceous.Wetlands.PLAND.","se.fit.s.elev.","se.fit.s.longitude.latitude."
1.411642162404,293316,0.0196591528130185,43.11785634,-106.8053265,1705,0.059453032,0,0,0,0,0,0,0,0,67.47919144,32.46135553,0,0,0,0,0,0,0,0,0,0.150891353651018,5.03229334571207e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.0786938459464977,0.0562084283558943,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.30428169781638e-05,-0.136507987052031,-0.00283576475915404,0.275891926639938,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.287289180536387,0.282245536568143,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897693883436,0.277010406774122,0.362663798528477
3.93705103743686,293317,0.0144328442241768,43.11785634,-106.4768021,1697,0,0,0,0,0,0,0,0,0,90.6779661,9.322033898,0,0,0,0,0,0,0,0,0,0.123114306792628,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.181283246636846,0.152357149287002,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.30428169781638e-05,-0.124036126488217,-0.0107381574575975,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.308132351346948,0.266712092374341,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897693883436,0.276989445029524,0.379003261873166
3.92059824386141,293318,0.000109002851808784,43.11785634,-106.1482777,1739,0,0,0,0,0,0,0,0,0,98.98929845,1.010701546,0,0,0,0,0,0,0,0,0,0.000807819156957278,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.20817081375535,0.192237330332212,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.30428169781638e-05,-0.188297760461921,-0.0114979121910079,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.314449974892204,0.268716957970633,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897693883436,0.276991611697561,0.39325565776616
-0.975966208947805,294774,0.0711586589209104,42.87804998,-120.7880818,1368,19.64922711,0.029726516,0,0,0,0,0,1.813317479,4.042806183,45.21403092,18.3412604,0,0,0,0,0,0,0.14863258,0,0.267538644,0.325356743685885,-0.00012996067482048,1.84239511532141e-06,-4.60946789128428e-08,-0.13074992714309,-0.00560128705002495,0.117111767179655,0.0826527673164961,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.527939388143844,7.36387290964523e-06,-0.0813914919710894,0.0761809016336997,0.275912165039712,0.275899905005416,0.275891674848915,0.25620668817996,0.275359185504397,0.275105579925765,0.270430388128316,0.221537201688401,0.250345058263211,0.275899528888495,0.263949421638573,0.275898007412156,0.280903186875113,0.341050500480575
-0.673558164126498,294775,0.405164563234769,42.87804998,-120.460837,1487,12.30677765,0,0,0,0,0,0,0,0.14863258,15.42806183,72.11652794,0,0,0,0,0,0,0,0,0,4.38160471883405,-0.000105404931942815,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121169916702282,-0.270238211597883,-0.34054982615244,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.30428169781638e-05,-0.0115362307589041,0.166484127701731,0.275901855441966,0.275899905026697,0.275891674848915,0.256044344514672,0.275211424090385,0.275536278100266,0.3054862116905,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897693883436,0.276286227608332,0.333290542497477
0.363446191556054,294776,0.550064141391012,42.87804998,-120.1335922,1489,0,0,0,0,0,0,0,0,0,46.64090369,53.35909631,0,0,0,0,0,0,0,0,0,8.25456826440509,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.117999744212179,-0.0103973408305729,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.30428169781638e-05,-0.0104981785934428,0.214831011268831,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.275392617113804,0.295123941602805,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897693883436,0.276216467306909,0.328879913372295
-0.489521429655595,294777,0.321045668650416,42.87804998,-119.8063474,1560,5.558858502,0,0,0,0,0,0,0,0,73.18668252,21.25445898,0,0,0,0,0,0,0,0,0,3.22425091423267,-2.03611523411468e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.0876989662963191,0.0664910287612544,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.30428169781638e-05,0.00659641454638271,0.185116871534495,0.275893469512612,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.290856542316607,0.273197996302364,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897693883436,0.27498201647657,0.329288195286928
-0.29145154396475,294778,0.250345891259261,42.87804998,-119.4791026,1521,0,0,0,0,0,0,0,0,0,91.2901308,8.709869203,0,0,0,0,0,0,0,0,0,1.47838894733435,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.184438101236662,0.156926154904479,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.30428169781638e-05,0.00277864823793694,0.0765077884608429,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.308824399066316,0.266798397829806,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897693883436,0.275323770795735,0.331710872651429
-0.545424640302121,294779,0.0770531243784148,42.87804998,-119.1518578,1516,0,0,0,0,0,0,0,0,0,98.10052601,1.899473992,0,0,0,0.058445354,0,0,0,0,0,0.561561132412046,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.207272843020511,0.190884625548947,0.550131266797233,0.480834728589587,-9.3587599953086e-06,0.528522556705733,1.30428169781638e-05,0.00120397408995621,-0.0666335196006492,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.31421846463114,0.268598684229283,0.221537201688401,0.250345058263211,0.275899528105353,0.263958842678591,0.275897693883436,0.275431956469417,0.334725826564934
-2.6592327443655,294780,0.100475803642482,42.87804998,-118.824613,1575,0.089179548,0,0,0,0,0,0,0,0,97.80023781,2.11058264,0,0,0,0.029726516,0,0,0.624256837,0,0.059453032,0.600406521249171,5.03025487544944e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.206849069957593,0.190443819846737,0.550131266797233,0.480834728589587,-9.36554141125446e-06,0.519062454838667,1.2750761858618e-05,0.00337635355662691,-0.185741660369694,0.275891926539884,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.314110226356388,0.268561196898238,0.221537201688401,0.250345058263211,0.275899528686064,0.263821405700974,0.275897688139164,0.275084501195296,0.337367204452414
-1.14278103903459,294781,0.123718626669803,42.87804998,-118.4973683,1554,0.321449445,0,0,0,0,0,0,0,0,85.21332554,14.46522501,0,0,0,0,0,0,0.233781414,0,0,1.16951427147351,4.98596102895078e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.149171906649967,0.111084429571921,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.527086457422993,1.30428169781638e-05,0.007101235455512,-0.251422417320452,0.275891924465502,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.30167317101591,0.267661676245993,0.221537201688401,0.250345058263211,0.275899528888495,0.263935861794449,0.275897693883436,0.274975326082912,0.338522411757293
0.133220239876205,294782,0.158404580765592,42.87804998,-118.1701235,1507.5,0,0,0,0,0,0,0,0,0,76.81331748,23.18668252,0,0,0,0.089179548,0,0,0.059453032,0,0,1.95204514153231,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.101368387028228,0.0590084880599532,0.550131266797233,0.480834728589587,-9.3441561588112e-06,0.528432757901004,1.30428169781638e-05,-0.00193962031914308,-0.275431349793525,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.293441730323017,0.275097292710007,0.221537201688401,0.250345058263211,0.275899526867589,0.263957384395278,0.275897693883436,0.275645120661564,0.338298101171409
-0.0858019534577745,294783,0.289283069645674,42.87804998,-117.8428787,1218,0.409117475,0,0,0,0,0,0,0,0,73.26125073,26.32963179,0,0,0,0,0,0,0.526008182,0,0,2.5785696834472,4.95733297864352e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.0879135795336467,0.0519871375055026,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.521592717612897,1.30428169781638e-05,-0.188682402601752,-0.288224913640707,0.275891923212484,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.290906379704887,0.278049634946091,0.221537201688401,0.250345058263211,0.275899528888495,0.263854932698808,0.275897693883436,0.294379261036713,0.339002879058223
-3.59802418657001,294784,0.0505312465669384,42.87804998,-117.5156339,1205,0,0,0,0,0,0,0,0,0,97.7705113,2.229488704,0,0,0,0,0,0,0.891795482,0,0,0.299484799068299,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.206803236189932,0.190175708989221,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.510469473300359,1.30428169781638e-05,-0.207277933987066,-0.308172337954055,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.314098555053119,0.268538626565365,0.221537201688401,0.250345058263211,0.275899528888495,0.263725053799544,0.275897693883436,0.296171092573929,0.341353751537756
-4.01889782036583,294785,0.038406109143487,42.87804998,-117.1883891,1399,0.118906064,0,0,0,0,0,0,0,0,98.18668252,1.694411415,0,0,0,0,0,0,1.099881094,0,0,0.255686676635608,5.02734760128731e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.207382962356959,0.191268120572608,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.501900860733904,1.30428169781638e-05,-0.0646119263299006,-0.334928508343777,0.275891926398075,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.314246686872733,0.26863169968304,0.221537201688401,0.250345058263211,0.275899528888495,0.263655537323216,0.275897693883436,0.279736689308441,0.344110785821938
-2.60923960644557,294786,0.0300640682309052,42.87804998,-116.8611443,1557,0,0,0,0,0,0,0,0.059453032,0.505350773,98.84066587,0.594530321,0,0,0,0,0,0,3.210463734,0,0,0.152927427535471,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.150906058554698,-0.0119609744741276,0.208057179812692,0.192594232273558,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.372996959886211,1.30428169781638e-05,0.0069025248943666,-0.365994257761666,0.275891926712472,0.275899905026697,0.275891674848915,0.256043597021267,0.275208484897285,0.314420481620014,0.268749127599798,0.221537201688401,0.250345058263211,0.275899528888495,0.265442184048841,0.275897693883436,0.274976047680019,0.346386004173104
1.34700490339627,294787,0.0632893212194993,42.87804998,-116.5338995,1656,0,0.267538644,0,0,0,0,0,0.178359096,1.189060642,90.39833532,7.966706302,0,0,0,0,0,0,0,0,0.029726516,0.389652744871479,5.03376209143406e-05,1.80816190836624e-06,-4.60946789128428e-08,-0.150666584356053,-0.0112538454790348,0.179810006747795,0.162220987574655,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.29829869787666e-05,-0.0643246709929425,-0.405655070475781,0.275891926712472,0.275899903108938,0.275891674848915,0.256037245187031,0.275199399555968,0.307813463141297,0.26694401920177,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897692512415,0.276590943790212,0.3469292977599
1.20994334796699,294788,0.521822289831493,42.87804998,-116.2066547,983,0.379894798,0,0,0,0,0,0,0,0,35.56399766,64.05610754,0,0,0,0,0,0,3.6528346,0,0,5.5549486715912,4.96758804648725e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.0691039818472231,-0.190546159680937,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.339572237585015,1.30428169781638e-05,-0.843862585044392,-0.453668648008179,0.275891923653685,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.274659179022029,0.300218375287371,0.221537201688401,0.250345058263211,0.275899528888495,0.266609588460072,0.275897693883436,0.340073273349407,0.346680014899098
-2.89848678000705,294789,0.0546499322527323,42.87804998,-115.8794099,809,1.694411415,0,0,0,0,0,0,0,0.089179548,84.21521998,13.43638526,0,0,0,0,0,0,31.6587396,0,0.059453032,0.376261592958766,3.97396021452334e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.012127092642254,0.142939866893927,0.119375921303118,0.550131266797233,0.480834728589587,-9.36789602530738e-06,-0.735330656417294,1.2750761858618e-05,-1.73044388064486,-0.492820820287513,0.275891917557692,0.275899905026697,0.275891674848915,0.256044344514672,0.27521162635922,0.300530065350377,0.267207678811815,0.221537201688401,0.250345058263211,0.275899528888495,0.379817607442115,0.275897688139164,0.389627311851425,0.347739578400235
-5.4079575236091,294790,0.12730111666536,42.87804998,-115.5521651,881,0.467562829,0,0,0,0,0,0,0,0,97.13617767,2.337814144,0,0,0,0,0,0,10.9585038,0,0,0.859717130620714,4.93518324731145e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.205696639446703,0.189919319085862,0.550131266797233,0.480834728589587,-9.36789602530738e-06,-0.19640265152884,1.30428169781638e-05,-1.33524802152926,-0.495763523768202,0.275891922287447,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.313818422885211,0.268517200861809,0.221537201688401,0.250345058263211,0.275899528888495,0.297488298834887,0.275897693883436,0.367514568074637,0.350838147993975
-3.99276949591253,294791,0.0847428363147178,42.87804998,-115.2249203,936,0,0,0,0,0,0,0,0,0.356718193,98.84066587,0.802615933,0,0,0,1.724137931,0,0,11.117717,0,0,0.433164598980717,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0120452375965649,0.208057179812692,0.192437634773371,0.550131266797233,0.480834728589587,-2.06413824175781e-06,-0.205334993145123,1.30428169781638e-05,-1.05216290142637,-0.448344081128729,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275210029594889,0.314420481620014,0.268734950802598,0.221537201688401,0.250345058263211,0.275900624298554,0.297816697910744,0.275897693883436,0.352800041047044,0.355115637967746
-1.52931445187581,294792,0.00351376946171817,42.87804998,-114.8976755,1008,0,0,0,0,0,0,0,0,0.058445354,99.70777323,0.233781414,0,0,0,2.19170076,0,0,44.15546464,0,0,0.0236804282052608,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121302838434722,0.208507994228263,0.192761162423301,0.550131266797233,0.480834728589587,8.14471269307721e-07,-0.68239040503575,1.30428169781638e-05,-0.744539397487571,-0.364578879654623,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211690583594,0.314538013614544,0.268764374664605,0.221537201688401,0.250345058263211,0.275901655844542,0.41826592053723,0.275897693883436,0.333544093314933,0.358969059729435
2.67023875808113,294793,0.00043809355868822,42.87804998,-114.5704307,1137,0,0,0,0,0,0,0,0,0.059453032,99.88109394,0.059453032,0,0,0,0.713436385,0,0,38.25802616,0,0,0.00345834388647347,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121301955946293,0.208537250002857,0.192795057260326,0.550131266797233,0.480834728589587,-7.69607119539342e-06,-0.719586298599145,1.30428169781638e-05,-0.342660858590978,-0.273361403212597,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.2752116888055,0.314545711496419,0.268767495282319,0.221537201688401,0.250345058263211,0.27589949861417,0.396913004703934,0.275897693883436,0.306350183062099,0.36087117882815
2.99257908836639,294794,0.0143242848700626,42.87804998,-114.2431859,1243,0,0,0,0,0,0,0,0,0.059453032,99.8216409,0.118906064,0,0,0,0.475624257,0,0,16.58739596,0,0,0.0628270980459633,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121301955946293,0.208529324582704,0.192787144794352,0.550131266797233,0.480834728589587,-8.6032619779664e-06,-0.455875053678999,1.30428169781638e-05,-0.159376920767613,-0.191109535673187,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.2752116888055,0.314543624143222,0.268766765535415,0.221537201688401,0.250345058263211,0.275899487609934,0.309621874662271,0.275897693883436,0.291068253626349,0.361695333975764
3.24367829083282,294795,0.00572593407610479,42.87804998,-113.9159411,1301,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,32.37217598,0,0,0.0279077786020109,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.20854642227402,0.192800686398436,0.550131266797233,0.480834728589587,-9.36789602530738e-06,-0.736199796164361,1.30428169781638e-05,-0.114981125324929,-0.12037202789832,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.314548129898156,0.268768015152364,0.221537201688401,0.250345058263211,0.275899528888495,0.381986361188309,0.275897693883436,0.284929874443323,0.362708815382582
4.29492798947195,294796,0.00252078525138515,42.87804998,-113.5886963,1327,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,18.22235434,0,0,0.0165175881194473,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.20854642227402,0.192800686398436,0.550131266797233,0.480834728589587,-9.36789602530738e-06,-0.51319478049729,1.30428169781638e-05,-0.10144531254919,-0.0629082942399534,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.314548129898156,0.268768015152364,0.221537201688401,0.250345058263211,0.275899528888495,0.315287269075334,0.275897693883436,0.282998188051654,0.362279302220858
2.91546687106144,294797,0.0145485559143041,42.87804998,-113.2614515,1421,0.321449445,0,0,0,0,0,0,0,0,99.64932788,0.029222677,0,0,0,0,0,0,16.83226184,0,0,0.132194946415338,4.98596102895078e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.208492924014862,0.192797919533916,0.550131266797233,0.480834728589587,-9.36789602530738e-06,-0.464924437571969,1.30428169781638e-05,-0.0514768497424937,-0.0260242600881201,0.275891924465502,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.314534055769612,0.2687677596152,0.221537201688401,0.250345058263211,0.275899528888495,0.310389571480981,0.275897693883436,0.278901692230187,0.360662978274747
-3.03603460996008,294798,0.0163771647488262,42.87804998,-112.9342067,1399,0.297265161,0,0,0,0,0,0,0,0.118906064,92.83590963,1.337693222,0,0,0,0.535077289,0,0,47.91914388,0,0.802615933,0.118672230160807,4.9928957060028e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121226668072058,0.191756718463499,0.191833776644367,0.550131266797233,0.480834728589587,-8.40225807372884e-06,-0.653878463596289,-1.04141499217444e-05,-0.0646119263299006,-0.0204512539621454,0.275891924778896,0.275899905026697,0.275891674848915,0.256044344514672,0.275211537546493,0.310475622575371,0.268681119389868,0.221537201688401,0.250345058263211,0.275899484657492,0.437929779846225,0.275904808239145,0.279736689308441,0.360348016523026
-4.75559083082397,294799,0.000315903490948197,42.87804998,-112.6069619,1356,0.409117475,0.058445354,0,0,0,0,0,0.058445354,3.039158387,84.42431327,2.805376973,0,0,0,4.441846873,0,0,37.52191701,0,1.052016365,0.00212403390852938,4.95733297864352e-05,1.84110024337938e-06,-4.60946789128428e-08,-0.150907152010643,-0.00787039208344517,0.144244187686716,0.188676169106135,0.550131266797233,0.480834728589587,1.23209067694024e-05,-0.722942021809973,-1.31110216726362e-05,-0.0873824177779312,-0.0490145596451664,0.275891923212484,0.275899904927431,0.275891674848915,0.25604362647981,0.275247670006004,0.300767632782609,0.268415433904736,0.221537201688401,0.250345058263211,0.275906093170465,0.394827491469707,0.275907414350978,0.281409741931169,0.361669513543252
-0.214123774486082,294800,0.000226392891809867,42.87804998,-112.2797171,1721,0,0.802615933,0,0,0,0.475624257,0,1.337693222,7.461355529,88.46611177,1.456599287,0,0,0,3.269916766,0.535077289,0,28.41854935,0,0.089179548,0.00165592989114234,5.03376209143406e-05,1.54993928107768e-06,1.07658050241678e-06,-0.138818711409472,0.00157487215065264,0.169024336669465,0.191659084505709,0.550131266797233,0.480834728589587,6.97221169870987e-06,-0.71771571203336,1.23557047981341e-05,-0.161391299120404,-0.100105714427592,0.275891926712472,0.2758998999857,0.275913694242232,0.255974275345022,0.276043816324151,0.305551110512901,0.268665762019198,0.221537201688401,0.250345058263211,0.275904161897991,0.366358095043026,0.275897684165707,0.277015230039537,0.363154674797432
1.07193253732959,294801,0.00481017277345146,42.87804998,-111.9524723,1882,0,0.350672122,0,0,0,0.379894798,0,0.701344243,3.945061368,94.53535944,0.08766803,0,0,0,0,0,0,4.587960257,0,0,0.0262841031170033,5.03376209143406e-05,1.78296645590707e-06,1.12674546025716e-06,-0.147175136399164,-0.00582630861810609,0.198434066153055,0.192792385804975,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.266607417492995,1.30428169781638e-05,-0.200818832093538,-0.155968302919572,0.275891926712472,0.275899901934121,0.275907190243363,0.255967617454897,0.275345455047424,0.312040056133791,0.268767248586223,0.221537201688401,0.250345058263211,0.275899528888495,0.269926153606132,0.275897693883436,0.278936179144467,0.364197408035778
-2.41774844164229,294802,0.00305707752917301,42.87804998,-111.6252275,1920,0.624256837,0.653983353,0,0,0,0.029726516,0,0.98097503,4.042806183,87.66349584,2.497027348,0,0,0,0,0,0,3.269916766,0,1.694411415,0.0307584363113406,4.86461710069765e-05,1.64107686829748e-06,-2.9628789812395e-08,-0.143922545758459,-0.00560128705002495,0.164274297059657,0.189520828515042,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.368587304967112,-1.15634652585998e-05,-0.105830463360355,-0.205117396135144,0.275891919593754,0.275899898831779,0.275891675965174,0.25594136547735,0.275359185504397,0.304590335387334,0.268484202094085,0.221537201688401,0.250345058263211,0.275899528888495,0.265582733039116,0.275912828603247,0.280053879327261,0.364306518112309
1.67796975713046,294805,0.0101292561251785,42.87804998,-110.6434932,2528,0,2.080856124,0,0,0,0,0,16.23067776,24.46492271,56.6587396,0.564803805,0,0,0,0,0,0,0.564803805,0,0,0.0541038378508293,5.03376209143406e-05,4.62801261296902e-07,-4.60946789128428e-08,0.143827181654611,0.00787437515807138,0.0984550066607852,0.192613673816841,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.520626525600236,1.30428169781638e-05,1.14591781590342,-0.273768088581845,0.275891926712472,0.275900098987732,0.275891674848915,0.32819922555171,0.279183976645755,0.280076057520041,0.268750894531247,0.221537201688401,0.250345058263211,0.275899528888495,0.263841851454817,0.275897693883436,0.411801280633132,0.346099649676855
3.37340752375502,294806,0.0833163550130783,42.87804998,-110.3162484,2325,0,0.233781414,0,0,0,0,0,4.734073641,5.055523086,89.01227352,0.964348334,0,0,0,0,0,0,0,0,0,0.350931302215677,5.03376209143406e-05,1.81648548030754e-06,-4.60946789128428e-08,-0.0633126530416117,-0.00327643406519768,0.172165828358068,0.192286196301275,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,1.30428169781638e-05,1.17396981136057,-0.268969821464307,0.275891926712472,0.275899903538305,0.275891674848915,0.26548644842488,0.27553127696351,0.306197129761935,0.268721333331083,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275897693883436,0.326444897288303,0.342510537491289
8.98131883757095,294807,0.0579273726130878,42.87804998,-109.9890036,2226,0,0,0,0,0,0,0,0,0,99.8216409,0.178359096,0,0,0,0,0,0,0.118906064,0,0,0.193453343554808,5.03376209143406e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.208529324582704,0.192775869269475,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528149690123101,1.30428169781638e-05,1.12990273394968,-0.267732487914447,0.275891926712472,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.314543624143222,0.268765726768014,0.221537201688401,0.250345058263211,0.275899528888495,0.263952805321983,0.275897693883436,0.301277415440114,0.335022537134877
1.31772654129708,294808,0.0367789327567331,42.87804998,-109.6617588,2423,2.074810053,0.379894798,0,0,0,0,0,4.266510812,7.276446523,83.43074226,1.899473992,0,0,0,0,0,0,0,0,0.81823495,0.192255868692293,3.5180764005548e-05,1.77263696724737e-06,-4.60946789128428e-08,-0.0748962968424889,0.00125478179696128,0.138067704948534,0.190884625548947,0.550131266797233,0.480834728589587,-9.36789602530738e-06,0.528522556705733,-1.07121843881162e-05,1.13316897631446,-0.273054159734749,0.275891939142052,0.275899901506827,0.275891674848915,0.263080395546688,0.276004492192781,0.299650507773126,0.268598684229283,0.221537201688401,0.250345058263211,0.275899528888495,0.263958842678591,0.275905018975057,0.361459672225189,0.329751835690431
0.861689490167723,294811,0.0300622754201039,42.87804998,-108.6800244,1683,0.118906064,0,0,0,0,0,0,0,0,95.65992866,4.221165279,0,0,0,0.743162901,0,0,2.199762188,0,0,0.185636541358923,5.02734760128731e-05,1.8427471388108e-06,-4.60946789128428e-08,-0.15093376149803,-0.0121324309890804,0.202095591334567,0.183593916276274,0.550131266797233,0.480834728589587,-7.5683061532482e-06,0.442580930919164,1.30428169781638e-05,-0.102586792868515,-0.148389634299283,0.275891926398075,0.275899905026697,0.275891674848915,0.256044344514672,0.275211733892754,0.312925218808436,0.268032857436558,0.221537201688401,0.250345058263211,0.275899505054526,0.263863938424916,0.275897693883436,0.276911658139717,0.327956572048246
